datetime,mileage,avgSpeed,maxSpeed,moveTime,engineTime,parking,consumed,avgConsumed,initialPitchAngle,initialRollAngle,initialVolFuelRalenti,initialVolFuelOptimo,initialVolSobrecarga,initialHorasRalenti,initialHorasOptimo,finalPitchAngle,finalRollAngle,finalVolFuelRalenti,finalVolFuelOptimo,finalVolFuelSobrecarga,finalHorasRalenti,finalHorasOptimo,fuelRalenti,fuelOptimo,fuelTotal,horasRalenti,horasOptimo,horasTotal,nm,timestamp,diff,date,label_dt,label_hr,hour,turn,day,year,month,week,year_week,month_week,nroday,nrohour
2023-01-21 11:00:00,10.71,11.0,32.0,2.66,0.99,0.08,41.64,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674298800,1.0,2023-01-21,2023-01-21 11:00,11:00,11,day,Saturday,2023,1,3,2023,1,3,4
2023-01-21 11:00:00,12.79,13.0,40.0,1.66,0.96,0.08,22.54,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674298800,1.0,2023-01-21,2023-01-21 11:00,11:00,11,day,Saturday,2023,1,3,2023,1,3,4
2023-01-21 12:00:00,18.09,18.0,39.0,0.0,0.98,0.0,42.01,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674302400,1.0,2023-01-21,2023-01-21 12:00,12:00,12,day,Saturday,2023,1,3,2023,1,3,5
2023-01-21 12:00:00,16.54,17.0,37.0,0.0,0.97,0.0,45.34,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674302400,1.0,2023-01-21,2023-01-21 12:00,12:00,12,day,Saturday,2023,1,3,2023,1,3,5
2023-01-21 13:00:00,17.93,18.0,42.0,0.0,0.98,0.0,38.57,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674306000,1.0,2023-01-21,2023-01-21 13:00,13:00,13,day,Saturday,2023,1,3,2023,1,3,6
2023-01-21 13:00:00,6.67,7.0,45.0,4.91,0.87,0.21,9.14,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674306000,1.0,2023-01-21,2023-01-21 13:00,13:00,13,day,Saturday,2023,1,3,2023,1,3,6
2023-01-21 14:00:00,20.27,20.0,51.0,0.0,0.95,0.0,46.3,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674309600,1.0,2023-01-21,2023-01-21 14:00,14:00,14,day,Saturday,2023,1,3,2023,1,3,7
2023-01-21 14:00:00,11.14,11.0,39.0,1.44,0.97,0.08,35.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674309600,1.0,2023-01-21,2023-01-21 14:00,14:00,14,day,Saturday,2023,1,3,2023,1,3,7
2023-01-21 15:00:00,18.4,18.0,49.0,0.0,0.97,0.0,49.54,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674313200,1.0,2023-01-21,2023-01-21 15:00,15:00,15,day,Saturday,2023,1,3,2023,1,3,8
2023-01-21 15:00:00,17.61,18.0,39.0,2.11,0.98,0.08,43.12,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674313200,1.0,2023-01-21,2023-01-21 15:00,15:00,15,day,Saturday,2023,1,3,2023,1,3,8
2023-01-21 16:00:00,16.78,17.0,43.0,0.0,0.95,0.0,47.97,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674316800,1.0,2023-01-21,2023-01-21 16:00,16:00,16,day,Saturday,2023,1,3,2023,1,3,9
2023-01-21 16:00:00,21.35,21.0,41.0,0.0,0.97,0.0,39.1,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674316800,1.0,2023-01-21,2023-01-21 16:00,16:00,16,day,Saturday,2023,1,3,2023,1,3,9
2023-01-21 17:00:00,12.73,13.0,35.0,0.0,0.96,0.0,43.87,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674320400,1.0,2023-01-21,2023-01-21 17:00,17:00,17,day,Saturday,2023,1,3,2023,1,3,10
2023-01-21 17:00:00,10.63,11.0,31.0,0.5,0.98,0.15,26.51,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674320400,1.0,2023-01-21,2023-01-21 17:00,17:00,17,day,Saturday,2023,1,3,2023,1,3,10
2023-01-21 18:00:00,11.78,12.0,39.0,0.96,0.7,0.38,19.72,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674324000,1.0,2023-01-21,2023-01-21 18:00,18:00,18,day,Saturday,2023,1,3,2023,1,3,11
2023-01-21 18:00:00,12.62,13.0,50.0,3.06,0.61,0.41,23.31,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674324000,1.0,2023-01-21,2023-01-21 18:00,18:00,18,day,Saturday,2023,1,3,2023,1,3,11
2023-01-21 19:00:00,16.73,17.0,50.0,0.75,0.97,0.08,29.7,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674327600,1.0,2023-01-21,2023-01-21 19:00,19:00,19,night,Saturday,2023,1,3,2023,1,3,12
2023-01-21 19:00:00,16.56,17.0,36.0,0.0,0.96,0.0,55.32,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674327600,1.0,2023-01-21,2023-01-21 19:00,19:00,19,night,Saturday,2023,1,3,2023,1,3,12
2023-01-21 20:00:00,17.63,18.0,39.0,1.36,0.96,0.1,33.18,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674331200,1.0,2023-01-21,2023-01-21 20:00,20:00,20,night,Saturday,2023,1,3,2023,1,3,13
2023-01-21 20:00:00,14.15,14.0,36.0,0.0,0.97,0.0,45.05,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674331200,1.0,2023-01-21,2023-01-21 20:00,20:00,20,night,Saturday,2023,1,3,2023,1,3,13
2023-01-21 21:00:00,15.0,15.0,37.0,0.81,0.95,0.08,36.19,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674334800,1.0,2023-01-21,2023-01-21 21:00,21:00,21,night,Saturday,2023,1,3,2023,1,3,14
2023-01-21 21:00:00,22.98,23.0,50.0,0.0,0.96,0.0,43.44,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674334800,1.0,2023-01-21,2023-01-21 21:00,21:00,21,night,Saturday,2023,1,3,2023,1,3,14
2023-01-21 22:00:00,11.59,12.0,35.0,1.91,0.98,0.28,24.43,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674338400,1.0,2023-01-21,2023-01-21 22:00,22:00,22,night,Saturday,2023,1,3,2023,1,3,15
2023-01-21 22:00:00,13.99,14.0,37.0,0.95,0.96,0.25,26.54,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674338400,1.0,2023-01-21,2023-01-21 22:00,22:00,22,night,Saturday,2023,1,3,2023,1,3,15
2023-01-21 23:00:00,17.79,18.0,41.0,0.0,0.95,0.05,23.34,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674342000,1.0,2023-01-21,2023-01-21 23:00,23:00,23,night,Saturday,2023,1,3,2023,1,3,16
2023-01-21 23:00:00,15.7,16.0,51.0,0.0,0.98,0.0,35.1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674342000,1.0,2023-01-21,2023-01-21 23:00,23:00,23,night,Saturday,2023,1,3,2023,1,3,16
2023-01-22 00:00:00,14.81,15.0,35.0,0.73,0.86,0.25,47.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674345600,1.0,2023-01-21,2023-01-22 00:00,00:00,0,night,Saturday,2023,1,3,2023,1,3,17
2023-01-22 00:00:00,7.71,8.0,53.0,0.0,0.47,0.65,18.46,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674345600,1.0,2023-01-21,2023-01-22 00:00,00:00,0,night,Saturday,2023,1,3,2023,1,3,17
2023-01-22 01:00:00,8.28,8.0,36.0,0.54,0.54,0.48,9.98,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674349200,1.0,2023-01-21,2023-01-22 01:00,01:00,1,night,Saturday,2023,1,3,2023,1,3,18
2023-01-22 01:00:00,13.08,13.0,40.0,0.61,0.79,0.36,19.98,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674349200,1.0,2023-01-21,2023-01-22 01:00,01:00,1,night,Saturday,2023,1,3,2023,1,3,18
2023-01-22 02:00:00,10.25,10.0,36.0,2.08,0.96,0.36,43.31,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674352800,1.0,2023-01-21,2023-01-22 02:00,02:00,2,night,Saturday,2023,1,3,2023,1,3,19
2023-01-22 02:00:00,6.05,6.0,43.0,2.36,0.41,0.6,11.96,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674352800,1.0,2023-01-21,2023-01-22 02:00,02:00,2,night,Saturday,2023,1,3,2023,1,3,19
2023-01-22 03:00:00,14.54,15.0,40.0,0.0,0.96,0.0,43.18,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674356400,1.0,2023-01-21,2023-01-22 03:00,03:00,3,night,Saturday,2023,1,3,2023,1,3,20
2023-01-22 03:00:00,24.18,24.0,52.0,0.0,0.97,0.0,42.95,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674356400,1.0,2023-01-21,2023-01-22 03:00,03:00,3,night,Saturday,2023,1,3,2023,1,3,20
2023-01-22 04:00:00,10.88,11.0,38.0,0.0,0.51,0.5,20.99,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674360000,1.0,2023-01-21,2023-01-22 04:00,04:00,4,night,Saturday,2023,1,3,2023,1,3,21
2023-01-22 04:00:00,14.25,14.0,45.0,0.0,0.98,0.01,33.73,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674360000,1.0,2023-01-21,2023-01-22 04:00,04:00,4,night,Saturday,2023,1,3,2023,1,3,21
2023-01-22 05:00:00,6.48,7.0,45.0,1.09,0.48,0.51,18.44,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674363600,1.0,2023-01-21,2023-01-22 05:00,05:00,5,night,Saturday,2023,1,3,2023,1,3,22
2023-01-22 05:00:00,13.23,13.0,39.0,0.9,0.95,0.13,42.88,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674363600,1.0,2023-01-21,2023-01-22 05:00,05:00,5,night,Saturday,2023,1,3,2023,1,3,22
2023-01-22 06:00:00,17.22,18.0,54.0,0.0,0.63,0.36,25.6,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674367200,1.0,2023-01-21,2023-01-22 06:00,06:00,6,night,Saturday,2023,1,3,2023,1,3,23
2023-01-22 06:00:00,2.84,3.0,22.0,5.18,0.59,0.71,12.84,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674367200,1.0,2023-01-21,2023-01-22 06:00,06:00,6,night,Saturday,2023,1,3,2023,1,3,23
2023-01-22 07:00:00,19.35,19.0,39.0,0.0,0.97,0.0,34.04,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674370800,1.0,2023-01-22,2023-01-22 07:00,07:00,7,day,Sunday,2023,1,3,2023,1,4,0
2023-01-22 07:00:00,5.11,5.0,33.0,1.61,0.41,0.66,6.26,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674370800,1.0,2023-01-22,2023-01-22 07:00,07:00,7,day,Sunday,2023,1,3,2023,1,4,0
2023-01-22 08:00:00,13.53,14.0,31.0,0.0,0.98,0.0,59.65,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674374400,1.0,2023-01-22,2023-01-22 08:00,08:00,8,day,Sunday,2023,1,3,2023,1,4,1
2023-01-22 08:00:00,17.73,18.0,38.0,0.0,0.96,0.0,61.83,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674374400,1.0,2023-01-22,2023-01-22 08:00,08:00,8,day,Sunday,2023,1,3,2023,1,4,1
2023-01-22 09:00:00,13.48,14.0,32.0,0.8,0.97,0.28,27.16,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674378000,1.0,2023-01-22,2023-01-22 09:00,09:00,9,day,Sunday,2023,1,3,2023,1,4,2
2023-01-22 09:00:00,15.82,16.0,37.0,0.0,0.96,0.0,48.15,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674378000,1.0,2023-01-22,2023-01-22 09:00,09:00,9,day,Sunday,2023,1,3,2023,1,4,2
2023-01-22 10:00:00,17.53,18.0,39.0,0.0,0.96,0.0,40.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674381600,1.0,2023-01-22,2023-01-22 10:00,10:00,10,day,Sunday,2023,1,3,2023,1,4,3
2023-01-22 10:00:00,9.64,10.0,38.0,0.0,0.54,0.61,15.16,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674381600,1.0,2023-01-22,2023-01-22 10:00,10:00,10,day,Sunday,2023,1,3,2023,1,4,3
2023-01-22 11:00:00,0.36,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674385200,1.0,2023-01-22,2023-01-22 11:00,11:00,11,day,Sunday,2023,1,3,2023,1,4,4
2023-01-22 11:00:00,17.67,18.0,47.0,0.0,0.9,0.05,29.33,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674385200,1.0,2023-01-22,2023-01-22 11:00,11:00,11,day,Sunday,2023,1,3,2023,1,4,4
2023-01-22 12:00:00,7.83,8.0,38.0,1.31,0.66,0.31,21.79,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674388800,1.0,2023-01-22,2023-01-22 12:00,12:00,12,day,Sunday,2023,1,3,2023,1,4,5
2023-01-22 12:00:00,0.4,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674388800,1.0,2023-01-22,2023-01-22 12:00,12:00,12,day,Sunday,2023,1,3,2023,1,4,5
2023-01-22 13:00:00,0.3,0.0,0.0,0.0,0.3,0.98,1.87,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674392400,1.0,2023-01-22,2023-01-22 13:00,13:00,13,day,Sunday,2023,1,3,2023,1,4,6
2023-01-22 13:00:00,11.98,12.0,44.0,0.78,0.96,0.26,29.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674392400,1.0,2023-01-22,2023-01-22 13:00,13:00,13,day,Sunday,2023,1,3,2023,1,4,6
2023-01-22 14:00:00,2.51,3.0,28.0,0.18,0.2,0.8,8.6,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674396000,1.0,2023-01-22,2023-01-22 14:00,14:00,14,day,Sunday,2023,1,3,2023,1,4,7
2023-01-22 14:00:00,15.13,15.0,41.0,0.68,0.95,0.26,39.25,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674396000,1.0,2023-01-22,2023-01-22 14:00,14:00,14,day,Sunday,2023,1,3,2023,1,4,7
2023-01-22 15:00:00,12.89,13.0,30.0,3.18,0.94,0.08,33.54,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674399600,1.0,2023-01-22,2023-01-22 15:00,15:00,15,day,Sunday,2023,1,3,2023,1,4,8
2023-01-22 15:00:00,14.85,15.0,43.0,0.65,0.96,0.21,27.86,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674399600,1.0,2023-01-22,2023-01-22 15:00,15:00,15,day,Sunday,2023,1,3,2023,1,4,8
2023-01-22 16:00:00,18.2,18.0,32.0,0.0,0.98,0.0,38.9,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674403200,1.0,2023-01-22,2023-01-22 16:00,16:00,16,day,Sunday,2023,1,3,2023,1,4,9
2023-01-22 16:00:00,8.67,9.0,34.0,0.0,0.84,0.48,16.36,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674403200,1.0,2023-01-22,2023-01-22 16:00,16:00,16,day,Sunday,2023,1,3,2023,1,4,9
2023-01-22 17:00:00,16.01,16.0,46.0,1.5,0.93,0.01,34.85,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674406800,1.0,2023-01-22,2023-01-22 17:00,17:00,17,day,Sunday,2023,1,3,2023,1,4,10
2023-01-22 17:00:00,15.96,16.0,32.0,0.0,0.98,0.0,36.82,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674406800,1.0,2023-01-22,2023-01-22 17:00,17:00,17,day,Sunday,2023,1,3,2023,1,4,10
2023-01-22 18:00:00,12.13,12.0,41.0,0.43,0.74,0.41,17.62,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674410400,1.0,2023-01-22,2023-01-22 18:00,18:00,18,day,Sunday,2023,1,3,2023,1,4,11
2023-01-22 18:00:00,14.89,15.0,46.0,0.23,0.75,0.33,29.32,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674410400,1.0,2023-01-22,2023-01-22 18:00,18:00,18,day,Sunday,2023,1,3,2023,1,4,11
2023-01-22 19:00:00,15.26,15.0,44.0,2.15,0.96,0.08,51.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674414000,1.0,2023-01-22,2023-01-22 19:00,19:00,19,night,Sunday,2023,1,3,2023,1,4,12
2023-01-22 19:00:00,1.74,2.0,34.0,0.0,0.25,0.89,6.06,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674414000,1.0,2023-01-22,2023-01-22 19:00,19:00,19,night,Sunday,2023,1,3,2023,1,4,12
2023-01-22 20:00:00,16.64,17.0,40.0,0.0,0.97,0.0,51.1,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674417600,1.0,2023-01-22,2023-01-22 20:00,20:00,20,night,Sunday,2023,1,3,2023,1,4,13
2023-01-22 20:00:00,0.01,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674417600,1.0,2023-01-22,2023-01-22 20:00,20:00,20,night,Sunday,2023,1,3,2023,1,4,13
2023-01-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674421200,1.0,2023-01-22,2023-01-22 21:00,21:00,21,night,Sunday,2023,1,3,2023,1,4,14
2023-01-22 21:00:00,16.32,16.0,46.0,1.9,0.96,0.1,28.13,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674421200,1.0,2023-01-22,2023-01-22 21:00,21:00,21,night,Sunday,2023,1,3,2023,1,4,14
2023-01-22 22:00:00,8.44,9.0,34.0,1.51,0.58,0.43,9.46,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674424800,1.0,2023-01-22,2023-01-22 22:00,22:00,22,night,Sunday,2023,1,3,2023,1,4,15
2023-01-22 22:00:00,12.13,12.0,47.0,0.0,0.98,0.0,44.82,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674424800,1.0,2023-01-22,2023-01-22 22:00,22:00,22,night,Sunday,2023,1,3,2023,1,4,15
2023-01-22 23:00:00,8.23,8.0,25.0,0.0,0.96,0.03,36.27,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674428400,1.0,2023-01-22,2023-01-22 23:00,23:00,23,night,Sunday,2023,1,3,2023,1,4,16
2023-01-22 23:00:00,16.17,16.0,43.0,0.65,0.98,0.08,32.53,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1674428400,1.0,2023-01-22,2023-01-22 23:00,23:00,23,night,Sunday,2023,1,3,2023,1,4,16
